full_tone_period_a	full_tone_period_b	full_tone_period_c	volumeA	volumeB	volumeC	mask_a	mask_b	mask_c	full_envelope_period	envelope_shape	noise_period
151	0	24	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
791	0	186	7	0	0	0|0|0	0|0|0	0|1|0	0	0	0
0	0	185	6	0	0	1|0|0	0|0|0	0|1|0	0	0	0
0	0	233	5	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
256	221	278	15	16	0	0|1|0	0|1|0	0|1|0	0	8	0
0	235	23	0	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	9	0	1|1|0	0|1|0	0|1|0	0	0	0
0	0	236	15	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	237	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	282	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	24	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	197	186	9	16	0	0|1|0	0|1|0	0|1|0	26	8	0
0	209	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	233	0	9	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	278	0	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	23	0	0	8	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
727	197	236	13	16	0	0|1|0	0|1|0	0|1|0	0	8	0
919	209	237	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	282	10	9	0	0|0|0	0|0|0	0|0|0	0	0	0
1367	0	24	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
558	0	186	13	16	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	233	0	7	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
215	186	186	15	16	12	0|0|0	0|0|0	0|0|0	23	8	0
919	0	0	14	0	14	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	235	12	9	15	0|0|0	0|0|0	0|0|0	0	0	0
1367	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1116	209	279	13	16	14	0|0|0	0|0|0	0|0|0	26	8	0
0	0	0	0	16	13	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	9	9	12	0|0|0	0|0|0	0|0|0	0	0	0
558	186	236	11	16	0	0|0|0	0|0|0	0|0|0	23	8	0
0	0	237	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	282	8	9	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	24	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	233	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
215	209	278	15	16	0	0|1|0	0|1|0	0|1|0	26	8	0
919	0	23	14	0	11	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	186	12	9	0	0|0|0	0|0|0	0|0|0	0	0	0
1367	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1116	0	236	15	16	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	237	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	282	0	9	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	24	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
70	0	186	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
140	0	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
279	0	233	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	235	278	11	16	0	0|1|0	0|1|0	0|1|0	29	8	0
0	0	23	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	8	9	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	236	15	16	0	0|0|0	0|1|0	0|1|0	0	0	6
0	0	237	14	0	0	0|0|0	0|0|0	0|0|0	0	0	5
512	0	282	10	9	0	0|0|0	0|0|0	0|0|0	0	0	4
151	0	24	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
791	0	186	7	0	0	0|0|0	0|0|0	0|1|0	0	0	0
0	0	185	6	0	0	1|0|0	0|0|0	0|1|0	0	0	0
0	0	233	5	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
256	221	278	15	16	0	0|1|0	0|1|0	0|1|0	0	8	0
0	235	23	0	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	9	0	1|1|0	0|1|0	0|1|0	0	0	0
0	0	236	15	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	237	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	282	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	24	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	296	186	9	16	0	0|1|0	0|1|0	0|1|0	39	8	0
0	57	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	233	0	9	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	278	0	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	23	0	0	8	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
727	40	236	13	16	0	0|1|0	0|1|0	0|1|0	0	8	0
919	57	237	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	282	10	9	0	0|0|0	0|0|0	0|0|0	0	0	0
1367	0	24	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
558	0	186	13	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	185	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	233	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	232	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
171	132	157	15	16	12	0|1|0	0|1|0	0|1|0	35	8	0
875	140	0	14	0	14	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	186	12	0	15	0|1|0	1|1|0	0|1|0	0	0	0
1323	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
939	0	235	13	0	14	0|1|0	0|0|0	0|1|0	0	0	0
0	0	0	0	0	13	0|0|0	0|0|0	0|0|0	0	0	0
0	0	157	9	0	12	0|0|0	0|0|0	0|0|0	0	0	0
469	279	187	11	16	0	0|1|0	0|1|0	0|1|0	0	14	0
0	0	188	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	238	8	0	0	0|1|0	1|1|0	0|1|0	0	0	0
0	0	236	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	157	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	156	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	184	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	183	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
683	132	234	15	16	0	0|1|0	0|1|0	0|1|0	0	8	0
875	140	235	14	0	11	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	157	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1323	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
939	0	187	15	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	188	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	238	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	236	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
59	0	157	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
117	0	156	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
235	0	184	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	183	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	234	11	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	235	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	157	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	157	187	15	16	0	0|0|0	0|1|0	0|1|0	39	8	6
0	0	188	14	0	0	0|0|0	0|0|0	0|0|0	0	0	5
256	0	238	10	0	0	0|0|0	1|1|0	0|1|0	0	0	4
619	0	236	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
235	0	157	7	0	0	0|0|0	0|0|0	0|1|0	0	0	0
0	0	156	6	0	0	1|0|0	0|0|0	0|1|0	0	0	0
0	0	184	5	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	183	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	313	234	15	16	0	0|1|0	0|1|0	0|1|0	0	14	0
0	0	235	0	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	0	157	0	0	0	1|1|0	1|1|0	0|1|0	0	0	0
0	0	187	15	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	188	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	238	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	236	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	157	157	9	16	0	0|1|0	0|1|0	0|1|0	0	8	0
0	0	156	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	184	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	183	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	234	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	235	0	0	8	0|0|0	0|0|0	0|0|0	0	0	0
0	0	157	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	16	0	0|0|0	0|0|0	0|0|0	0	0	0
683	0	187	13	0	0	0|1|0	0|0|0	0|1|0	0	0	0
875	0	188	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	238	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1323	0	236	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
469	0	157	13	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	156	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	184	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	183	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
761	166	209	15	16	12	0|1|0	0|1|0	0|1|0	22	8	0
953	176	0	14	0	14	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	249	12	0	15	0|0|0	0|0|0	0|0|0	0	0	0
1401	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1253	0	313	13	0	14	0|1|0	0|0|0	0|1|0	0	0	0
0	0	0	0	0	13	0|0|0	0|0|0	0|0|0	0	0	0
0	0	209	9	0	12	0|0|0	0|0|0	0|0|0	0	0	0
626	352	250	11	16	0	0|1|0	0|1|0	0|1|0	0	14	0
0	0	251	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	316	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	58	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	209	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	208	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	247	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	246	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
249	176	312	15	16	0	0|1|0	0|1|0	0|1|0	0	8	0
953	0	57	14	0	11	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	209	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1401	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1253	0	250	15	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	251	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	316	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	58	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
78	0	209	11	0	0	0|1|0	0|0|0	0|1|0	0	0	0
157	0	208	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
313	0	247	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	246	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	312	11	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	57	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	209	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
116	0	249	15	16	12	0|0|0	0|1|0	0|1|0	23	8	6
0	186	0	14	0	14	0|0|0	0|0|0	0|0|0	0	0	5
512	0	296	10	0	15	0|0|0	0|0|0	0|0|0	0	0	4
244	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
884	0	116	7	0	14	0|0|0	0|0|0	0|1|0	0	0	0
0	0	0	6	0	13	1|0|0	0|0|0	0|1|0	0	0	0
0	0	249	5	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
256	372	297	15	16	0	0|1|0	0|1|0	0|1|0	35	8	0
0	0	42	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	119	0	0	0	1|1|0	0|1|0	0|1|0	0	0	0
0	0	117	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	249	15	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	248	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	294	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	37	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	186	115	9	16	0	0|1|0	0|1|0	0|1|0	23	8	0
0	0	116	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	249	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	16	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	297	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	42	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	119	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	117	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
820	0	249	13	0	0	0|1|0	0|0|0	0|1|0	0	0	0
244	0	248	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	294	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1460	0	37	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
745	0	115	13	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	116	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	249	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
780	166	296	15	15	15	0|1|0	0|1|0	0|1|0	0	0	0
204	332	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	0	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1420	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
47	0	0	13	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
664	83	0	11	11	9	0|0|0	0|0|0	0|0|0	0	0	0
0	166	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	96	8	0	11	0|1|0	1|1|0	0|1|0	0	0	0
0	0	187	11	0	10	0|1|0	0|0|0	0|1|0	0	0	0
0	0	40	8	0	9	0|0|0	0|0|0	0|0|0	0	0	0
780	148	221	15	15	10	0|1|0	0|1|0	0|1|0	0	0	0
204	296	0	14	0	12	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	279	12	0	13	0|0|0	0|0|0	0|0|0	0	0	0
1420	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
47	0	76	15	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
83	166	297	11	11	11	0|0|0	0|0|0	0|0|0	0	0	0
166	332	42	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
332	0	41	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	42	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	166	40	11	15	0	0|0|0	0|0|0	0|0|0	0	0	0
0	279	39	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	23	15	0	15	0|0|0	0|1|0	0|1|0	0	0	6
0	0	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	5
512	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	4
204	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
844	148	0	7	11	0	0|0|0	0|0|0	0|0|0	0	0	0
0	296	0	6	0	0	1|0|0	0|1|0	0|1|0	0	0	0
0	0	0	5	0	0	1|0|0	1|1|0	0|1|0	0	0	0
0	0	0	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
256	140	221	15	15	9	0|1|0	0|1|0	0|1|0	0	0	0
0	279	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	279	0	0	11	1|1|0	1|1|0	0|1|0	0	0	0
0	140	76	15	11	10	0|1|0	0|1|0	0|1|0	0	0	0
0	279	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	0	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	140	0	9	15	10	0|0|0	0|0|0	0|0|0	0	0	0
0	249	0	0	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	279	0	0	13	0|1|0	1|1|0	0|1|0	0	0	0
0	140	76	0	11	12	0|1|0	0|1|0	0|1|0	0	0	0
0	279	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
780	124	280	13	15	11	0|0|0	0|0|0	0|0|0	0	0	0
204	249	25	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	24	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1420	0	25	9	0	10	0|0|0	0|0|0	0|0|0	0	0	0
664	124	23	13	11	0	0|0|0	0|0|0	0|0|0	0	0	0
0	249	22	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
215	111	76	15	15	15	0|0|0	0|0|0	0|0|0	0	0	0
919	221	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	0	12	0	0	0|1|0	1|1|0	0|1|0	0	0	0
1367	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1116	111	0	13	15	0	0|1|0	0|1|0	0|1|0	0	0	0
0	249	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	9	0	0	0|1|0	1|1|0	0|1|0	0	0	0
558	124	221	11	15	9	0|1|0	0|1|0	0|1|0	0	0	0
0	221	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	279	8	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	111	76	11	11	10	0|0|0	0|0|0	0|0|0	0	0	0
0	221	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	8	0	9	0|0|0	0|0|0	0|0|0	0	0	0
215	93	186	15	15	10	0|0|0	0|0|0	0|0|0	0	0	0
919	186	0	14	0	12	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	221	12	0	13	0|1|0	1|1|0	0|1|0	0	0	0
1367	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1116	0	279	15	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
70	111	333	11	11	11	0|1|0	0|1|0	0|1|0	0	0	0
140	221	78	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
279	0	77	8	0	0	0|1|0	1|1|0	0|1|0	0	0	0
0	0	78	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	111	76	11	15	0	0|1|0	0|1|0	0|1|0	0	0	0
0	166	75	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	187	15	0	15	0|0|0	0|1|0	0|1|0	0	0	6
0	0	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	5
512	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	4
151	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
791	93	0	7	11	0	0|0|0	0|0|0	0|0|0	0	0	0
0	186	0	6	0	0	1|0|0	0|1|0	0|1|0	0	0	0
0	0	0	5	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
256	83	186	15	15	9	0|1|0	0|1|0	0|1|0	0	0	0
0	166	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	0	0	11	1|1|0	0|1|0	0|1|0	0	0	0
0	83	279	15	11	10	0|1|0	0|1|0	0|1|0	0	0	0
0	166	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	0	9	0|1|0	1|1|0	0|1|0	0	0	0
0	74	0	9	15	10	0|1|0	0|1|0	0|1|0	0	0	0
0	148	0	0	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	0	0	13	0|1|0	1|1|0	0|1|0	0	0	0
0	83	279	0	11	12	0|1|0	0|1|0	0|1|0	0	0	0
0	166	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	0	0	10	0|1|0	1|1|0	0|1|0	0	0	0
727	74	444	13	15	11	0|1|0	0|1|0	0|1|0	0	0	0
919	148	189	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	188	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1367	0	189	9	0	10	0|0|0	0|0|0	0|0|0	0	0	0
558	74	187	13	11	0	0|0|0	0|0|0	0|0|0	0	0	0
0	148	186	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
145	111	116	15	15	15	0|0|0	0|0|0	0|0|0	0	0	0
849	221	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	0	12	0	0	0|1|0	1|1|0	0|1|0	0	0	0
1297	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
836	111	0	13	15	0	0|1|0	0|1|0	0|1|0	0	0	0
0	249	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	9	0	0	0|1|0	1|1|0	0|1|0	0	0	0
418	124	186	11	15	9	0|1|0	0|1|0	0|1|0	0	0	0
0	221	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	221	8	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	111	279	11	11	10	0|0|0	0|0|0	0|0|0	0	0	0
0	221	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	186	8	0	9	0|1|0	1|1|0	0|1|0	0	0	0
657	124	279	15	15	10	0|1|0	0|1|0	0|1|0	0	0	0
849	249	0	14	0	12	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	76	12	0	13	0|0|0	0|0|0	0|0|0	0	0	0
1297	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
836	0	162	15	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	23	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
52	0	117	11	0	11	0|1|0	0|0|0	0|1|0	0	0	0
105	0	118	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
209	0	117	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	118	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	124	116	11	15	0	0|1|0	0|1|0	0|1|0	0	0	0
0	221	115	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	116	15	0	15	0|0|0	0|1|0	0|1|0	0	0	6
0	0	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	5
256	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	4
593	0	0	8	0	0	0|0|0	0|0|0	0|0|0	0	0	0
209	0	0	7	0	0	0|0|0	0|0|0	0|1|0	0	0	0
0	0	0	6	0	0	1|0|0	0|0|0	0|1|0	0	0	0
0	0	0	5	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	4	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	111	249	15	15	9	0|1|0	0|1|0	0|1|0	0	0	0
0	221	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	296	0	0	11	1|1|0	0|1|0	0|1|0	0	0	0
0	0	116	15	0	10	0|1|0	0|0|0	0|1|0	0	0	0
0	0	249	0	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	148	279	9	15	10	0|1|0	0|1|0	0|1|0	0	0	0
0	296	0	0	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	76	0	0	13	0|0|0	0|0|0	0|0|0	0	0	0
0	0	162	0	0	12	0|1|0	0|0|0	0|1|0	0	0	0
0	0	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	23	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
657	148	117	13	15	11	0|1|0	0|1|0	0|1|0	0	0	0
849	296	118	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	117	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1297	0	118	9	0	10	0|0|0	0|0|0	0|0|0	0	0	0
418	0	116	13	0	0	0|1|0	0|0|0	0|1|0	0	0	0
0	0	115	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
891	111	116	15	15	15	0|1|0	0|1|0	0|1|0	0	0	0
1083	221	0	14	0	0	0|0|0	0|0|0	0|0|0	0	0	0
1280	0	0	12	0	0	0|0|0	0|0|0	0|0|0	0	0	0
251	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
886	124	0	13	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	249	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	9	0	0	0|0|0	0|0|0	0|0|0	0	0	0
443	111	249	11	0	9	0|0|0	0|0|0	0|0|0	0	0	0
0	221	0	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
0	0	296	8	0	11	0|1|0	1|1|0	0|1|0	0	0	0
0	111	116	11	11	10	0|1|0	0|1|0	0|1|0	0	0	0
0	221	0	0	0	0	0|0|0	0|0|0	0|0|0	0	0	0
0	0	249	8	0	9	0|1|0	1|1|0	0|1|0	0	0	0
669	124	296	15	15	10	0|1|0	0|1|0	0|1|0	0	0	0
861	249	0	14	0	12	0|0|0	0|0|0	0|0|0	0	0	0
1024	0	96	12	0	13	0|0|0	0|0|0	0|0|0	0	0	0
1309	0	0	10	0	0	0|0|0	0|0|0	0|0|0	0	0	0
886	0	187	15	0	12	0|0|0	0|0|0	0|0|0	0	0	0
0	0	0	0	0	11	0|0|0	0|0|0	0|0|0	0	0	0
0	0	40	0	0	10	0|0|0	0|0|0	0|0|0	0	0	0
